title,pleiades_uri,talbert_uri
"Rome's World: (unnamed / illegible, no. 3)",,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace608.html
Rome's World: Dvrocortoro,https://pleiades.stoa.org/places/108945,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace609.html
Rome's World: Dvronvm,https://pleiades.stoa.org/places/108948,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace610.html
Rome's World: Vironvm,https://pleiades.stoa.org/places/109416,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace611.html
Rome's World: Ninittaci,https://pleiades.stoa.org/places/109166,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace612.html
Rome's World: Avxenna,https://pleiades.stoa.org/places/108780,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace613.html
Rome's World: Noviomagvs (1),https://pleiades.stoa.org/places/109219,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace614.html
Rome's World: Mose (1),https://pleiades.stoa.org/places/114785,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace615.html
Rome's World: Medvanto,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace616.html
Rome's World: [ - ? - ]nerica,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace617.html
Rome's World: Gravinvm,https://pleiades.stoa.org/places/114783,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace618.html
Rome's World: Ivliobona,https://pleiades.stoa.org/places/109069,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace619.html
Rome's World: Odiana,https://pleiades.stoa.org/places/315099,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace62.html
Rome's World: Brevodvro,https://pleiades.stoa.org/places/114771,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace620.html
Rome's World: Ratvmagvs,https://pleiades.stoa.org/places/109287,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace621.html
Rome's World: Ritvmagvs,https://pleiades.stoa.org/places/114796,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace622.html
Rome's World: Petrvm viaco,https://pleiades.stoa.org/places/114789,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace623.html
Rome's World: casaromago,https://pleiades.stoa.org/places/108844,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace624.html
Rome's World: Mediolano avtercorvm,https://pleiades.stoa.org/places/109153,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace625.html
Rome's World: Condate,https://pleiades.stoa.org/places/108899,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace626.html
Rome's World: Dvrocassio,https://pleiades.stoa.org/places/108943,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace627.html
Rome's World: Avtricvm,https://pleiades.stoa.org/places/108778,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace628.html
Rome's World: Brivisara,https://pleiades.stoa.org/places/108827,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace629.html
"Rome's World: (unnamed / illegible, no. 26)",,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace63.html
Rome's World: Lvteci,https://pleiades.stoa.org/places/109126,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace630.html
Rome's World: Meteglo,https://pleiades.stoa.org/places/109162,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace631.html
Rome's World: Condate,https://pleiades.stoa.org/places/108900,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace632.html
Rome's World: Riobe,https://pleiades.stoa.org/places/114795,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace633.html
"Rome's World: (unnamed / illegible, no. 4)",,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace634.html
Rome's World: Avḡ Bona,https://pleiades.stoa.org/places/108775,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace635.html
Rome's World: Ebvrobriga,https://pleiades.stoa.org/places/177512,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace636.html
Rome's World: Avḡ Magvs,https://pleiades.stoa.org/places/108776,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace637.html
Rome's World: Fixtvinvm,https://pleiades.stoa.org/places/109059,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace638.html
Rome's World: Calagvm,https://pleiades.stoa.org/places/108846,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace639.html
Rome's World: Ad Aqvas,https://pleiades.stoa.org/places/314844,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace64.html
Rome's World: Bibe,https://pleiades.stoa.org/places/114769,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace640.html
Rome's World: Alavna,https://pleiades.stoa.org/places/69463,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace641.html
Rome's World: Crovcia connvm,https://pleiades.stoa.org/places/69495,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace642.html
Rome's World: Avgvstodvro,https://pleiades.stoa.org/places/69471,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace643.html
Rome's World: Araegenve,https://pleiades.stoa.org/places/69468,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace644.html
"Rome's World: (unnamed / illegible, no. 2)",,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace645.html
Rome's World: NV DIONNVM,https://pleiades.stoa.org/places/69538,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace646.html
Rome's World: Svb dinnvm,https://pleiades.stoa.org/places/109236,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace647.html
Rome's World: Fines,https://pleiades.stoa.org/places/138356,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace648.html
Rome's World: Casarodvno,https://pleiades.stoa.org/places/138255,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace649.html
Rome's World: Simitv Colonia,https://pleiades.stoa.org/places/315174,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace65.html
Rome's World: Cenabo,https://pleiades.stoa.org/places/138281,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace650.html
Rome's World: Fines,https://pleiades.stoa.org/places/617392611,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace651.html
Rome's World: Aqvis Segeste,https://pleiades.stoa.org/places/109330,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace652.html
Rome's World: Agetincvm,https://pleiades.stoa.org/places/108729,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace653.html
Rome's World: Bandritvm,https://pleiades.stoa.org/places/138215,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace654.html
Rome's World: Avtessio Dvro,https://pleiades.stoa.org/places/138206,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace655.html
Rome's World: Aballo,https://pleiades.stoa.org/places/177427,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace656.html
Rome's World: Sidoteco,https://pleiades.stoa.org/places/177635,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace657.html
Rome's World: Avḡ D[ - ? - ]m,https://pleiades.stoa.org/places/177460,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace658.html
Rome's World: Belca,https://pleiades.stoa.org/places/138218,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace659.html
Rome's World: Bvlla Regia,https://pleiades.stoa.org/places/314912,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace66.html
Rome's World: Brivodvro,https://pleiades.stoa.org/places/138245,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace660.html
Rome's World: Massava,https://pleiades.stoa.org/places/138452,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace661.html
Rome's World: Ebirno,https://pleiades.stoa.org/places/138495,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace662.html
Rome's World: Degetia,https://pleiades.stoa.org/places/138326,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace663.html
Rome's World: AQVIS BORMONIS,https://pleiades.stoa.org/places/177443,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace664.html
Rome's World: Coriallo,https://pleiades.stoa.org/places/69493,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace665.html
Rome's World: Cosedia,https://pleiades.stoa.org/places/69494,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace666.html
Rome's World: Legedia,https://pleiades.stoa.org/places/69518,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace667.html
Rome's World: Condate,https://pleiades.stoa.org/places/69491,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace668.html
Rome's World: Sipia,https://pleiades.stoa.org/places/69571,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace669.html
Rome's World: Adsilma,https://pleiades.stoa.org/places/974544554,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace67.html
Rome's World: Reginca,https://pleiades.stoa.org/places/69556,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace670.html
Rome's World: Fanomartis,https://pleiades.stoa.org/places/69507,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace671.html
Rome's World: Conbaristvm,https://pleiades.stoa.org/places/138303,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace672.html
Rome's World: Ivliomago,https://pleiades.stoa.org/places/138400,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace673.html
Rome's World: Robrica,https://pleiades.stoa.org/places/138539,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace674.html
Rome's World: Tasciaca,https://pleiades.stoa.org/places/138608,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace675.html
Rome's World: Gabris,https://pleiades.stoa.org/places/138367,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace676.html
Rome's World: Avaricvm,https://pleiades.stoa.org/places/138207,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace677.html
Rome's World: Tincollo,https://pleiades.stoa.org/places/138618,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace678.html
Rome's World: Aqvis Nisincii,https://pleiades.stoa.org/places/181202,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace679.html
Rome's World: Boxvm,https://pleiades.stoa.org/places/181205,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace680.html
Rome's World: Cabillione,https://pleiades.stoa.org/places/177485,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace681.html
Rome's World: Sitillia,https://pleiades.stoa.org/places/181219,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace682.html
Rome's World: Pocrinio,https://pleiades.stoa.org/places/177605,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace683.html
Rome's World: TELONNO,https://pleiades.stoa.org/places/138613,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace685.html
Rome's World: Gesocribate,https://pleiades.stoa.org/places/69511,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace686.html
Rome's World: VORGIVM,https://pleiades.stoa.org/places/69585,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace687.html
Rome's World: Svlim,https://pleiades.stoa.org/places/69572,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace688.html
Rome's World: Dartoritvm,https://pleiades.stoa.org/places/138323,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace689.html
Rome's World: Armascla Fl.,https://pleiades.stoa.org/places/314889,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace69.html
Rome's World: Dvretie,https://pleiades.stoa.org/places/138335,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace690.html
Rome's World: Portvnamnetv,https://pleiades.stoa.org/places/138298,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace691.html
Rome's World: Segvra,https://pleiades.stoa.org/places/138580,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace692.html
Rome's World: Lemvno,https://pleiades.stoa.org/places/138422,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace693.html
Rome's World: Fines (1),https://pleiades.stoa.org/places/138357,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace694.html
Rome's World: Argantomago,https://pleiades.stoa.org/places/138192,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace695.html
Rome's World: ++rd+galo,https://pleiades.stoa.org/places/138248,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace697.html
Rome's World: Blavia,https://pleiades.stoa.org/places/138230,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace698.html
Rome's World: Lamnv̄,https://pleiades.stoa.org/places/138410,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace699.html
Rome's World: Rvsvccvrv colon̄,https://pleiades.stoa.org/places/295334,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace7.html
Rome's World: Mediolano Sancor(vm),https://pleiades.stoa.org/places/138458,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace700.html
Rome's World: avedonnaco,https://pleiades.stoa.org/places/138200,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace701.html
Rome's World: condate,https://pleiades.stoa.org/places/138304,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace702.html
Rome's World: Sarrvm,https://pleiades.stoa.org/places/138576,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace703.html
Rome's World: Vesonna,https://pleiades.stoa.org/places/138650,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace704.html
Rome's World: Brigiosvm,https://pleiades.stoa.org/places/138239,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace705.html
Rome's World: Ser+anicomago,https://pleiades.stoa.org/places/138585,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace706.html
Rome's World: Cassinomago,https://pleiades.stoa.org/places/138275,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace707.html
Rome's World: Avsrito,https://pleiades.stoa.org/places/138203,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace708.html
Rome's World: Raravna,https://pleiades.stoa.org/places/138535,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace709.html
Rome's World: [..]+isaqvilianis,https://pleiades.stoa.org/places/315095,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace71.html
Rome's World: Viratedo,https://pleiades.stoa.org/places/138639,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace710.html
Rome's World: Corterate,https://pleiades.stoa.org/places/138312,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace711.html
Rome's World: [ - ? - ]o,https://pleiades.stoa.org/places/138251,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace712.html
Rome's World: Fines (2),https://pleiades.stoa.org/places/138358,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace714.html
Rome's World: Pretorio,https://pleiades.stoa.org/places/138523,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace715.html
Rome's World: Alerta,https://pleiades.stoa.org/places/138170,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace716.html
Rome's World: Mediolano,https://pleiades.stoa.org/places/138459,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace717.html
Rome's World: Aqvis Neri,https://pleiades.stoa.org/places/138185,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace718.html
Rome's World: Cantilia,https://pleiades.stoa.org/places/138266,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace719.html
Rome's World: Picvs,https://pleiades.stoa.org/places/315114,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace72.html
Rome's World: Avḡ Nemeto,https://pleiades.stoa.org/places/138202,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace720.html
Rome's World: Acitodonvm,https://pleiades.stoa.org/places/138167,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace721.html
Rome's World: Fines (2),https://pleiades.stoa.org/places/138360,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace722.html
Rome's World: Vb[ - ? - ]vvm,https://pleiades.stoa.org/places/138631,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace723.html
Rome's World: Aqvis Calidis,https://pleiades.stoa.org/places/138186,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace724.html
Rome's World: Vorogio,https://pleiades.stoa.org/places/138666,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace725.html
Rome's World: Ariolica,https://pleiades.stoa.org/places/177452,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace726.html
Rome's World: Roidomna,https://pleiades.stoa.org/places/167885,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace727.html
Rome's World: Mediolano,https://pleiades.stoa.org/places/167828,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace728.html
Rome's World: Foro Segvstavarv̄,https://pleiades.stoa.org/places/167771,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace729.html
Rome's World: Vico Avgvsti,https://pleiades.stoa.org/places/315259,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace73.html
Rome's World: Lvgdvno capvt Galliar(vm) vsq(ve) hic legas,https://pleiades.stoa.org/places/167717,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace730.html
Rome's World: Serione,https://pleiades.stoa.org/places/138593,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace731.html
Rome's World: Vesvbio,https://pleiades.stoa.org/places/138635,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace732.html
Rome's World: Fines,https://pleiades.stoa.org/places/138359,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace733.html
"Rome's World: (unnamed / illegible, no. 8)",,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace734.html
Rome's World: Aginnvm,https://pleiades.stoa.org/places/138169,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace735.html
Rome's World: Excisvm,https://pleiades.stoa.org/places/138349,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace736.html
Rome's World: Diolindvm,https://pleiades.stoa.org/places/138328,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace737.html
Rome's World: Bibona,https://pleiades.stoa.org/places/138329,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace738.html
Rome's World: Varadeto,https://pleiades.stoa.org/places/138638,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace739.html
Rome's World: Teglata,https://pleiades.stoa.org/places/315187,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace74.html
Rome's World: Carantomago,https://pleiades.stoa.org/places/138268,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace740.html
Rome's World: Segodvni,https://pleiades.stoa.org/places/138579,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace741.html
Rome's World: Adsilanvm,https://pleiades.stoa.org/places/138168,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace742.html
Rome's World: Anderitvm,https://pleiades.stoa.org/places/167645,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace743.html
Rome's World: Condate,https://pleiades.stoa.org/places/167722,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace744.html
Rome's World: Revessione,https://pleiades.stoa.org/places/167887,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace745.html
Rome's World: Icidmago,https://pleiades.stoa.org/places/167791,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace746.html
Rome's World: Aqvis Segete,https://pleiades.stoa.org/places/167649,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace747.html
Rome's World: Condatomago,https://pleiades.stoa.org/places/246353,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace748.html
Rome's World: Loteva,https://pleiades.stoa.org/places/148121,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace749.html
Rome's World: Clefantaria,https://pleiades.stoa.org/places/314951,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace75.html
Rome's World: Cesse Rone,https://pleiades.stoa.org/places/147997,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace750.html
Rome's World: Elvsa,https://pleiades.stoa.org/places/246380,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace751.html
Rome's World: Besino,https://pleiades.stoa.org/places/246243,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace752.html
Rome's World: Eliberre,https://pleiades.stoa.org/places/246379,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace753.html
Rome's World: Casinomago,https://pleiades.stoa.org/places/246302,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace754.html
Rome's World: Tolosa,https://pleiades.stoa.org/places/246694,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace755.html
Rome's World: [ - ? - ]ali,https://pleiades.stoa.org/places/246625,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace756.html
Rome's World: Lactora,https://pleiades.stoa.org/places/246459,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace757.html
Rome's World: Fi[ - ? - ],https://pleiades.stoa.org/places/246391,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace758.html
Rome's World: Cosa,https://pleiades.stoa.org/places/246360,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace759.html
Rome's World: Clvcar,https://pleiades.stoa.org/places/314939,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace76.html
Rome's World: ++d[ - ? - ],https://pleiades.stoa.org/places/246218,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace760.html
Rome's World: Fines (1),https://pleiades.stoa.org/places/246392,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace761.html
Rome's World: Ebvromagi,https://pleiades.stoa.org/places/246413,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace762.html
Rome's World: Carcassione,https://pleiades.stoa.org/places/246294,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace763.html
Rome's World: Liviana,https://pleiades.stoa.org/places/246470,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace764.html
Rome's World: Vsverva,https://pleiades.stoa.org/places/246720,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace765.html
Rome's World: Narbone,https://pleiades.stoa.org/places/246347,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace766.html
Rome's World: Aqvis [ - ? - ],https://pleiades.stoa.org/places/246170,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace767.html
Rome's World: Aqvis [ - ? - ],https://pleiades.stoa.org/places/246170,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace767.html
"Rome's World: (symbol, no name, no. 6)",https://pleiades.stoa.org/places/246477,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace768.html
Rome's World: Voconi,https://pleiades.stoa.org/places/246174,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace769.html
Rome's World: Thvbvrbiminvs,https://pleiades.stoa.org/places/315219,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace77.html
Rome's World: Ce++nda,https://pleiades.stoa.org/places/246406,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace770.html
Rome's World: Cenviana,https://pleiades.stoa.org/places/246335,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace771.html
Rome's World: Ivncaria,https://pleiades.stoa.org/places/246449,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace772.html
Rome's World: Declana,https://pleiades.stoa.org/places/246363,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace773.html
Rome's World: Insvmmo pyreneo,https://pleiades.stoa.org/places/246139,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace774.html
Rome's World: Adcentenarivm,https://pleiades.stoa.org/places/246134,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace775.html
Rome's World: Illiberre,https://pleiades.stoa.org/places/246433,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace776.html
Rome's World: Rvscione,https://pleiades.stoa.org/places/246348,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace777.html
Rome's World: Beteris,https://pleiades.stoa.org/places/148056,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace778.html
Rome's World: Foro Domitii,https://pleiades.stoa.org/places/148081,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace779.html
Rome's World: Thvraria,https://pleiades.stoa.org/places/315227,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace78.html
Rome's World: Sex[ - ? - ]ione,https://pleiades.stoa.org/places/148202,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace780.html
Rome's World: Ambrvsiv̄,https://pleiades.stoa.org/places/147990,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace781.html
Rome's World: Nemvso,https://pleiades.stoa.org/places/148142,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace782.html
Rome's World: VGERNO,https://pleiades.stoa.org/places/148223,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace783.html
Rome's World: Arelato,https://pleiades.stoa.org/places/148217,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace784.html
Rome's World: Ernagina,https://pleiades.stoa.org/places/148074,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace785.html
Rome's World: Avennione,https://pleiades.stoa.org/places/148004,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace786.html
Rome's World: Arvsione,https://pleiades.stoa.org/places/148054,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace787.html
Rome's World: Senomago,https://pleiades.stoa.org/places/167921,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace788.html
Rome's World: Acvnvm,https://pleiades.stoa.org/places/167627,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace789.html
Rome's World: Cicisa,https://pleiades.stoa.org/places/314931,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace79.html
Rome's World: Batiana,https://pleiades.stoa.org/places/167668,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace790.html
Rome's World: Valentia,https://pleiades.stoa.org/places/167718,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace791.html
Rome's World: Clano,https://pleiades.stoa.org/places/148093,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace792.html
Rome's World: C[ - ? - ]alline,https://pleiades.stoa.org/places/148027,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace793.html
Rome's World: Adfines,https://pleiades.stoa.org/places/147983,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace794.html
Rome's World: Aptaivlia,https://pleiades.stoa.org/places/147993,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace795.html
Rome's World: Catviacia,https://pleiades.stoa.org/places/148041,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace796.html
Rome's World: Alavnio,https://pleiades.stoa.org/places/157800,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace797.html
Rome's World: Segvsterone,https://pleiades.stoa.org/places/157925,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace798.html
Rome's World: Alarante,https://pleiades.stoa.org/places/167628,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace799.html
Rome's World: Castra,https://pleiades.stoa.org/places/295221,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace80.html
Rome's World: Alarante,https://pleiades.stoa.org/places/167628,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace799.html
Rome's World: Vapincvm,https://pleiades.stoa.org/places/167954,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace801.html
Rome's World: Gerainas,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace802.html
Rome's World: ictodvrv̄,https://pleiades.stoa.org/places/167792,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace803.html
Rome's World: Catorigomag(o),https://pleiades.stoa.org/places/167701,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace804.html
Rome's World: Ebvrvno,https://pleiades.stoa.org/places/167750,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace805.html
Rome's World: Rama,https://pleiades.stoa.org/places/167881,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace806.html
