title,pleiades_uri,,tp_online_uri
TP-Online: Siguese,https://pleiades.stoa.org/places/315171,,https://tp-online.ku.de/trefferanzeige_en.php?id=229
TP-Online: Ad pontem ivlii (Ad Pontem Mulvii),https://pleiades.stoa.org/places/423008,,https://tp-online.ku.de/trefferanzeige_en.php?id=230
TP-Online: Spoletio,https://pleiades.stoa.org/places/413320,,https://tp-online.ku.de/trefferanzeige_en.php?id=231
TP-Online: Fano Fugitiui (Fano Fugitivi),https://pleiades.stoa.org/places/413130,,https://tp-online.ku.de/trefferanzeige_en.php?id=232
TP-Online: Ad Tine Recine,https://pleiades.stoa.org/places/416772,,https://tp-online.ku.de/trefferanzeige_en.php?id=233
TP-Online: Interamnio,https://pleiades.stoa.org/places/413178,,https://tp-online.ku.de/trefferanzeige_en.php?id=234
TP-Online: Pirusio,https://pleiades.stoa.org/places/413248,,https://tp-online.ku.de/trefferanzeige_en.php?id=235
TP-Online: Vetona,https://pleiades.stoa.org/places/413377,,https://tp-online.ku.de/trefferanzeige_en.php?id=236
TP-Online: Tvder (Tuder),https://pleiades.stoa.org/places/413354,,https://tp-online.ku.de/trefferanzeige_en.php?id=237
TP-Online: Ameria,https://pleiades.stoa.org/places/413012,,https://tp-online.ku.de/trefferanzeige_en.php?id=238
TP-Online: Castello amerino (Castello Amerino),https://pleiades.stoa.org/places/416789,,https://tp-online.ku.de/trefferanzeige_en.php?id=239
TP-Online: Drusiliana,https://pleiades.stoa.org/places/314949,,https://tp-online.ku.de/trefferanzeige_en.php?id=240
TP-Online: Faleros,https://pleiades.stoa.org/places/413125,,https://tp-online.ku.de/trefferanzeige_en.php?id=241
TP-Online: Nepe,https://pleiades.stoa.org/places/413224,,https://tp-online.ku.de/trefferanzeige_en.php?id=242
TP-Online: Vacanas,https://pleiades.stoa.org/places/413050,,https://tp-online.ku.de/trefferanzeige_en.php?id=243
TP-Online: Veios,https://pleiades.stoa.org/places/423116,,https://tp-online.ku.de/trefferanzeige_en.php?id=244
TP-Online: Ad Sextum,https://pleiades.stoa.org/places/422815,,https://tp-online.ku.de/trefferanzeige_en.php?id=245
TP-Online: Pallia Fluvius,https://pleiades.stoa.org/places/413243,,https://tp-online.ku.de/trefferanzeige_en.php?id=246
TP-Online: Volsinis,https://pleiades.stoa.org/places/413389,,https://tp-online.ku.de/trefferanzeige_en.php?id=247
TP-Online: Aquas Passaris,https://pleiades.stoa.org/places/413025,,https://tp-online.ku.de/trefferanzeige_en.php?id=248
TP-Online: Foro Cassi,https://pleiades.stoa.org/places/413144,,https://tp-online.ku.de/trefferanzeige_en.php?id=249
TP-Online: Vico Matrini,https://pleiades.stoa.org/places/413381,,https://tp-online.ku.de/trefferanzeige_en.php?id=250
TP-Online: Thacia,https://pleiades.stoa.org/places/315195,,https://tp-online.ku.de/trefferanzeige_en.php?id=251
TP-Online: Sutrio,https://pleiades.stoa.org/places/413328,,https://tp-online.ku.de/trefferanzeige_en.php?id=252
TP-Online: Saturnia,https://pleiades.stoa.org/places/413044,,https://tp-online.ku.de/trefferanzeige_en.php?id=253
TP-Online: Materno,https://pleiades.stoa.org/places/413195,,https://tp-online.ku.de/trefferanzeige_en.php?id=254
TP-Online: Tvscana (Tuscana),https://pleiades.stoa.org/places/413356,,https://tp-online.ku.de/trefferanzeige_en.php?id=255
TP-Online: Marta,https://pleiades.stoa.org/places/413193,,https://tp-online.ku.de/trefferanzeige_en.php?id=256
TP-Online: Blera,https://pleiades.stoa.org/places/413054,,https://tp-online.ku.de/trefferanzeige_en.php?id=257
TP-Online: Foro Clodo,https://pleiades.stoa.org/places/413145,,https://tp-online.ku.de/trefferanzeige_en.php?id=258
TP-Online: Sabate,https://pleiades.stoa.org/places/416850,,https://tp-online.ku.de/trefferanzeige_en.php?id=259
TP-Online: Ad nouas (Ad Novas),https://pleiades.stoa.org/places/438661,,https://tp-online.ku.de/trefferanzeige_en.php?id=260
TP-Online: Mubsi,https://pleiades.stoa.org/places/315085,,https://tp-online.ku.de/trefferanzeige_en.php?id=261
TP-Online: Careias,https://pleiades.stoa.org/places/422868,,https://tp-online.ku.de/trefferanzeige_en.php?id=262
TP-Online: Tarquinis,https://pleiades.stoa.org/places/413332,,https://tp-online.ku.de/trefferanzeige_en.php?id=263
TP-Online: Aquas Apollinaris,https://pleiades.stoa.org/places/413022,,https://tp-online.ku.de/trefferanzeige_en.php?id=264
TP-Online: Turres,https://pleiades.stoa.org/places/422818,,https://tp-online.ku.de/trefferanzeige_en.php?id=265
TP-Online: Bebiana,https://pleiades.stoa.org/places/422848,,https://tp-online.ku.de/trefferanzeige_en.php?id=266
TP-Online: Lorio,https://pleiades.stoa.org/places/422963,,https://tp-online.ku.de/trefferanzeige_en.php?id=267
TP-Online: Aqvas Tauri (Aquas Tauri),https://pleiades.stoa.org/places/413026,,https://tp-online.ku.de/trefferanzeige_en.php?id=268
TP-Online: Adnonas,https://pleiades.stoa.org/places/416769,,https://tp-online.ku.de/trefferanzeige_en.php?id=269
TP-Online: Armenita Fluvius,https://pleiades.stoa.org/places/413029,,https://tp-online.ku.de/trefferanzeige_en.php?id=270
TP-Online: Foro Aureli,https://pleiades.stoa.org/places/413143,,https://tp-online.ku.de/trefferanzeige_en.php?id=271
TP-Online: Aobia,https://pleiades.stoa.org/places/314857,,https://tp-online.ku.de/trefferanzeige_en.php?id=272
TP-Online: Marta Fluvius,https://pleiades.stoa.org/places/413193,,https://tp-online.ku.de/trefferanzeige_en.php?id=273
TP-Online: Tabellaria,https://pleiades.stoa.org/places/416866,,https://tp-online.ku.de/trefferanzeige_en.php?id=274
"TP-Online: (unnamed / illegible, no. 31)",,,https://tp-online.ku.de/trefferanzeige_en.php?id=275
TP-Online: Gravisca,https://pleiades.stoa.org/places/413157,,https://tp-online.ku.de/trefferanzeige_en.php?id=276
TP-Online: Mindo Flumen,https://pleiades.stoa.org/places/413202,,https://tp-online.ku.de/trefferanzeige_en.php?id=277
TP-Online: Centum cellis,https://pleiades.stoa.org/places/413076,,https://tp-online.ku.de/trefferanzeige_en.php?id=278
TP-Online: Castro Nouo (Castro Novo),https://pleiades.stoa.org/places/432772,,https://tp-online.ku.de/trefferanzeige_en.php?id=279
TP-Online: Punicum,https://pleiades.stoa.org/places/433010,,https://tp-online.ku.de/trefferanzeige_en.php?id=280
TP-Online: Pyrgos,https://pleiades.stoa.org/places/433061,,https://tp-online.ku.de/trefferanzeige_en.php?id=281
TP-Online: Alsium,https://pleiades.stoa.org/places/422831,,https://tp-online.ku.de/trefferanzeige_en.php?id=282
TP-Online: Tignica,https://pleiades.stoa.org/places/315207,,https://tp-online.ku.de/trefferanzeige_en.php?id=283
"TP-Online: (symbol, no name, no. 34) [Portum Augusti] (Miller)",https://pleiades.stoa.org/places/423012,,https://tp-online.ku.de/trefferanzeige_en.php?id=284
TP-Online: Ad Sanctum Petrum,https://pleiades.stoa.org/places/423053,,https://tp-online.ku.de/trefferanzeige_en.php?id=285
TP-Online: Castro Trentino,https://pleiades.stoa.org/places/413074,,https://tp-online.ku.de/trefferanzeige_en.php?id=286
TP-Online: Castro Nouo (Castro Novo),https://pleiades.stoa.org/places/413073,,https://tp-online.ku.de/trefferanzeige_en.php?id=287
TP-Online: Macrinum,https://pleiades.stoa.org/places/413197,,https://tp-online.ku.de/trefferanzeige_en.php?id=288
TP-Online: Pinna,https://pleiades.stoa.org/places/413255,,https://tp-online.ku.de/trefferanzeige_en.php?id=289
TP-Online: Hadria,https://pleiades.stoa.org/places/413163,,https://tp-online.ku.de/trefferanzeige_en.php?id=290
TP-Online: Salinas,https://pleiades.stoa.org/places/416852,,https://tp-online.ku.de/trefferanzeige_en.php?id=291
TP-Online: Ostia Eterni,https://pleiades.stoa.org/places/413237,,https://tp-online.ku.de/trefferanzeige_en.php?id=292
TP-Online: Ortona,https://pleiades.stoa.org/places/413234,,https://tp-online.ku.de/trefferanzeige_en.php?id=293
TP-Online: Tichilla,https://pleiades.stoa.org/places/315228,,https://tp-online.ku.de/trefferanzeige_en.php?id=294
TP-Online: Anxano,https://pleiades.stoa.org/places/413017,,https://tp-online.ku.de/trefferanzeige_en.php?id=295
TP-Online: Annum,,,https://tp-online.ku.de/trefferanzeige_en.php?id=296
TP-Online: Pallanum,https://pleiades.stoa.org/places/413242,,https://tp-online.ku.de/trefferanzeige_en.php?id=297
TP-Online: Istonium,https://pleiades.stoa.org/places/413171,,https://tp-online.ku.de/trefferanzeige_en.php?id=298
TP-Online: Larinum,https://pleiades.stoa.org/places/442629,,https://tp-online.ku.de/trefferanzeige_en.php?id=299
TP-Online: Teneapulo,https://pleiades.stoa.org/places/442815,,https://tp-online.ku.de/trefferanzeige_en.php?id=300
TP-Online: Ergitium,https://pleiades.stoa.org/places/442578,,https://tp-online.ku.de/trefferanzeige_en.php?id=301
TP-Online: Siponto,https://pleiades.stoa.org/places/442797,,https://tp-online.ku.de/trefferanzeige_en.php?id=302
TP-Online: Anxano,https://pleiades.stoa.org/places/442489,,https://tp-online.ku.de/trefferanzeige_en.php?id=303
TP-Online: Salinis,https://pleiades.stoa.org/places/442759,,https://tp-online.ku.de/trefferanzeige_en.php?id=304
TP-Online: Membrissa,https://pleiades.stoa.org/places/315075,,https://tp-online.ku.de/trefferanzeige_en.php?id=305
TP-Online: Aufinum,https://pleiades.stoa.org/places/442484,,https://tp-online.ku.de/trefferanzeige_en.php?id=306
TP-Online: Bardulos,https://pleiades.stoa.org/places/442498,,https://tp-online.ku.de/trefferanzeige_en.php?id=307
TP-Online: Turenum,https://pleiades.stoa.org/places/442833,,https://tp-online.ku.de/trefferanzeige_en.php?id=308
TP-Online: Natiolum,https://pleiades.stoa.org/places/442686,,https://tp-online.ku.de/trefferanzeige_en.php?id=309
TP-Online: Barium,https://pleiades.stoa.org/places/442500,,https://tp-online.ku.de/trefferanzeige_en.php?id=310
TP-Online: Turris cesaris (Turris Cesaris),https://pleiades.stoa.org/places/442834,,https://tp-online.ku.de/trefferanzeige_en.php?id=311
TP-Online: Dertum,https://pleiades.stoa.org/places/442566,,https://tp-online.ku.de/trefferanzeige_en.php?id=312
TP-Online: Gnatie,https://pleiades.stoa.org/places/442573,,https://tp-online.ku.de/trefferanzeige_en.php?id=313
TP-Online: Aueia (Aveia),https://pleiades.stoa.org/places/413046,,https://tp-online.ku.de/trefferanzeige_en.php?id=314
TP-Online: Frustenias,https://pleiades.stoa.org/places/416814,,https://tp-online.ku.de/trefferanzeige_en.php?id=315
TP-Online: Chisiduo,https://pleiades.stoa.org/places/315214,,https://tp-online.ku.de/trefferanzeige_en.php?id=316
TP-Online: Alba,https://pleiades.stoa.org/places/413005,,https://tp-online.ku.de/trefferanzeige_en.php?id=317
TP-Online: Marrubio,https://pleiades.stoa.org/places/432927,,https://tp-online.ku.de/trefferanzeige_en.php?id=318
TP-Online: Cirfenna,https://pleiades.stoa.org/places/432777,,https://tp-online.ku.de/trefferanzeige_en.php?id=319
TP-Online: Mons Imeus,https://pleiades.stoa.org/places/432882,,https://tp-online.ku.de/trefferanzeige_en.php?id=320
TP-Online: Sublacio,https://pleiades.stoa.org/places/423078,,https://tp-online.ku.de/trefferanzeige_en.php?id=321
TP-Online: Tea Nomarruci,https://pleiades.stoa.org/places/413333,,https://tp-online.ku.de/trefferanzeige_en.php?id=322
TP-Online: noceios (Noceios),https://pleiades.stoa.org/places/416790,,https://tp-online.ku.de/trefferanzeige_en.php?id=323
TP-Online: Interpromum (Interpromium),https://pleiades.stoa.org/places/413182,,https://tp-online.ku.de/trefferanzeige_en.php?id=324
TP-Online: Corfinio,https://pleiades.stoa.org/places/413105,,https://tp-online.ku.de/trefferanzeige_en.php?id=325
TP-Online: Svlmone (Sulmone),https://pleiades.stoa.org/places/433134,,https://tp-online.ku.de/trefferanzeige_en.php?id=326
TP-Online: Thurris,https://pleiades.stoa.org/places/315236,,https://tp-online.ku.de/trefferanzeige_en.php?id=328
TP-Online: Iouis Larene (Iovis Larene),https://pleiades.stoa.org/places/432886,,https://tp-online.ku.de/trefferanzeige_en.php?id=329
TP-Online: Aufidena,https://pleiades.stoa.org/places/432709,,https://tp-online.ku.de/trefferanzeige_en.php?id=330
TP-Online: Esernie,https://pleiades.stoa.org/places/432652,,https://tp-online.ku.de/trefferanzeige_en.php?id=331
TP-Online: Cluturno,https://pleiades.stoa.org/places/432789,,https://tp-online.ku.de/trefferanzeige_en.php?id=332
TP-Online: Statule,https://pleiades.stoa.org/places/413322,,https://tp-online.ku.de/trefferanzeige_en.php?id=333
TP-Online: Nomento,https://pleiades.stoa.org/places/422986,,https://tp-online.ku.de/trefferanzeige_en.php?id=334
TP-Online: Tibori,https://pleiades.stoa.org/places/423081,,https://tp-online.ku.de/trefferanzeige_en.php?id=335
TP-Online: Variae,https://pleiades.stoa.org/places/423115,,https://tp-online.ku.de/trefferanzeige_en.php?id=336
TP-Online: Lamnas,https://pleiades.stoa.org/places/422955,,https://tp-online.ku.de/trefferanzeige_en.php?id=337
TP-Online: Carsvlis (Carsulis),https://pleiades.stoa.org/places/432760,,https://tp-online.ku.de/trefferanzeige_en.php?id=338
TP-Online: Aquis,https://pleiades.stoa.org/places/314881,,https://tp-online.ku.de/trefferanzeige_en.php?id=339
TP-Online: Ad aquas Albvlas (Ad Aquas Albulas),https://pleiades.stoa.org/places/422841,,https://tp-online.ku.de/trefferanzeige_en.php?id=340
TP-Online: Cabios,https://pleiades.stoa.org/places/422932,,https://tp-online.ku.de/trefferanzeige_en.php?id=341
TP-Online: Preneste,https://pleiades.stoa.org/places/423013,,https://tp-online.ku.de/trefferanzeige_en.php?id=342
TP-Online: Treblis,https://pleiades.stoa.org/places/423103,,https://tp-online.ku.de/trefferanzeige_en.php?id=343
TP-Online: In monte grani,https://pleiades.stoa.org/places/438756,,https://tp-online.ku.de/trefferanzeige_en.php?id=344
TP-Online: In monte carbonario,https://pleiades.stoa.org/places/438757,,https://tp-online.ku.de/trefferanzeige_en.php?id=345
TP-Online: Vignas,https://pleiades.stoa.org/places/438884,,https://tp-online.ku.de/trefferanzeige_en.php?id=346
TP-Online: Ad quintanas (Ad Quintanas),https://pleiades.stoa.org/places/422814,,https://tp-online.ku.de/trefferanzeige_en.php?id=347
TP-Online: Ad statuas (Ad Statuas),https://pleiades.stoa.org/places/422817,,https://tp-online.ku.de/trefferanzeige_en.php?id=349
TP-Online: Choreva,https://pleiades.stoa.org/places/314940,,https://tp-online.ku.de/trefferanzeige_en.php?id=350
TP-Online: Ad pactas (Ad Pactas),https://pleiades.stoa.org/places/422813,,https://tp-online.ku.de/trefferanzeige_en.php?id=351
TP-Online: Ad birium (Ad Birium),https://pleiades.stoa.org/places/422805,,https://tp-online.ku.de/trefferanzeige_en.php?id=352
TP-Online: Conpito Anagnino,https://pleiades.stoa.org/places/183817917,,https://tp-online.ku.de/trefferanzeige_en.php?id=353
TP-Online: Ferentinum,https://pleiades.stoa.org/places/432830,,https://tp-online.ku.de/trefferanzeige_en.php?id=354
TP-Online: Febrateriae,https://pleiades.stoa.org/places/432825,,https://tp-online.ku.de/trefferanzeige_en.php?id=355
TP-Online: Melfel,https://pleiades.stoa.org/places/432935,,https://tp-online.ku.de/trefferanzeige_en.php?id=356
TP-Online: Aquino,https://pleiades.stoa.org/places/432695,,https://tp-online.ku.de/trefferanzeige_en.php?id=357
TP-Online: Casinum,https://pleiades.stoa.org/places/432764,,https://tp-online.ku.de/trefferanzeige_en.php?id=358
TP-Online: Ad Flexum,https://pleiades.stoa.org/places/432626,,https://tp-online.ku.de/trefferanzeige_en.php?id=359
TP-Online: Teano Scedicino,https://pleiades.stoa.org/places/433146,,https://tp-online.ku.de/trefferanzeige_en.php?id=360
TP-Online: Ad Atticile,https://pleiades.stoa.org/places/314847,,https://tp-online.ku.de/trefferanzeige_en.php?id=361
TP-Online: Ad Rotas,https://pleiades.stoa.org/places/432635,,https://tp-online.ku.de/trefferanzeige.php?id=362
TP-Online: Geronum,https://pleiades.stoa.org/places/442599,,https://tp-online.ku.de/trefferanzeige_en.php?id=363
TP-Online: Ad Pyrum,https://pleiades.stoa.org/places/438662,,https://tp-online.ku.de/trefferanzeige_en.php?id=364
TP-Online: Adeanales (Ad Canales),https://pleiades.stoa.org/places/438659,,https://tp-online.ku.de/trefferanzeige_en.php?id=365
TP-Online: Bobiano,https://pleiades.stoa.org/places/432725,,https://tp-online.ku.de/trefferanzeige_en.php?id=366
TP-Online: Arpos,https://pleiades.stoa.org/places/442476,,https://tp-online.ku.de/trefferanzeige_en.php?id=367
TP-Online: Pretorium Lauerianum Nuceriae Apulae (Praetorium Laverianum Nuceriae Apulae),https://pleiades.stoa.org/places/442640,,https://tp-online.ku.de/trefferanzeige_en.php?id=368
TP-Online: Aecas,https://pleiades.stoa.org/places/442450,,https://tp-online.ku.de/trefferanzeige_en.php?id=369
TP-Online: Aequo tutico,https://pleiades.stoa.org/places/442452,,https://tp-online.ku.de/trefferanzeige_en.php?id=370
TP-Online: Vallis,https://pleiades.stoa.org/places/315254,,https://tp-online.ku.de/trefferanzeige_en.php?id=371
TP-Online: Foro novo,https://pleiades.stoa.org/places/442585,,https://tp-online.ku.de/trefferanzeige_en.php?id=372
TP-Online: [Canusio] (Miller),https://pleiades.stoa.org/places/442525,,https://tp-online.ku.de/trefferanzeige_en.php?id=373
TP-Online: Benebento,https://pleiades.stoa.org/places/432721,,https://tp-online.ku.de/trefferanzeige_en.php?id=374
TP-Online: Rudas,https://pleiades.stoa.org/places/442752,,https://tp-online.ku.de/trefferanzeige_en.php?id=375
TP-Online: Rubos,https://pleiades.stoa.org/places/442751,,https://tp-online.ku.de/trefferanzeige_en.php?id=376
TP-Online: Butuntos,https://pleiades.stoa.org/places/442511,,https://tp-online.ku.de/trefferanzeige_en.php?id=377
TP-Online: Celia,https://pleiades.stoa.org/places/442515,,https://tp-online.ku.de/trefferanzeige_en.php?id=378
TP-Online: Ezetium,https://pleiades.stoa.org/places/442491,,https://tp-online.ku.de/trefferanzeige_en.php?id=379
TP-Online: Norue,https://pleiades.stoa.org/places/442691,,https://tp-online.ku.de/trefferanzeige_en.php?id=380
TP-Online: Ad ueneris (Ad Veneris),https://pleiades.stoa.org/places/446211,,https://tp-online.ku.de/trefferanzeige_en.php?id=381
TP-Online: Sicilibra,https://pleiades.stoa.org/places/315153,,https://tp-online.ku.de/trefferanzeige_en.php?id=382
TP-Online: Venusie,https://pleiades.stoa.org/places/442847,,https://tp-online.ku.de/trefferanzeige_en.php?id=383
TP-Online: Silutum,https://pleiades.stoa.org/places/442796,,https://tp-online.ku.de/trefferanzeige_en.php?id=384
TP-Online: Sublubatia,https://pleiades.stoa.org/places/446295,,https://tp-online.ku.de/trefferanzeige_en.php?id=385
TP-Online: Pisandes,https://pleiades.stoa.org/places/446281,,https://tp-online.ku.de/trefferanzeige_en.php?id=386
TP-Online: Lucos,https://pleiades.stoa.org/places/446262,,https://tp-online.ku.de/trefferanzeige_en.php?id=387
